"id","year","Y","VA","K","L","M","I","naics3"
1722,1996,13373648935.0294,2152241835.87887,561460121.375332,14811,11019048428.0944,748.960154294648,"311"
1722,1997,13853262000,2211124880.50781,748960154.294647,17160,11642137119.4922,779.508,"311"
1722,1998,16280790756.9328,2565832154.30232,779508000,23132,13908468215.2007,711.324842511124,"311"
1722,1999,14729287720.4026,2532272053.84554,711324842.511124,23603,12350663912.5117,684.297945470188,"311"
1722,2000,13318304463.6319,2634870826.46638,684297945.470188,22753,10616383370.942,437.268386395198,"311"
1722,2001,20213126002.4829,2631563764.38741,437268386.395198,22834,17573270244.2652,279.744983229888,"311"
1722,2002,23740467140.5836,2745262134.31959,279744983.229888,24746,20757817024.3922,358.915343247506,"311"
1722,2003,29835811605.7361,2936388119.11166,358915343.247506,26197,26236117283.0138,428.994412729138,"311"
1722,2004,33525690775.2043,3233541109.99766,428994412.729138,26317,29494849851.5846,507.530831319601,"311"
1722,2005,33090299628.6004,3381950252.96602,507530831.319601,25641,28614828214.1467,603.617094590957,"311"
1722,2006,33070258593.6108,3785676800.34799,603617094.590957,26800,27024846984.1834,716.38875398831,"311"
1722,2007,37341094275.3839,3848091916.02085,716388753.98831,27300,30217331242.0709,1092.72627468704,"311"
1722,2008,52963473350.227,3840632806.8865,1092726274.68704,27600,45853066318.858,1568.16519773377,"311"
1722,2009,53638321888.9112,4130988612.04105,1568165197.73377,28200,47767096601.191,1651.96295931612,"311"
1722,2010,46726528388.4099,4143926574.26575,1651962959.31612,29300,38678755281.2437,1395.71283353394,"311"
1722,2011,56286138759.4971,4004987043.92963,1395712833.53394,30700,43809981862.6911,1058.51650831977,"311"
1755,1961,3980689646.99077,1753381220.58578,1687138810.7581,35000,2209782574.54411,295.852675629017,"331"
1755,1962,4146458350.92548,1814322996.92303,1920745945.42193,34400,2299007283.90595,348.747595687564,"331"
1755,1963,4250157645.27684,1990253379.19837,348747595.687564,34500,2201681170.38155,258.857979005211,"331"
1755,1964,4695364203.90858,2136942419.798,258857979.005211,37200,2497769565.89126,221.795613818217,"331"
1755,1965,5000161830.62338,2224494334.56947,221795613.818217,37300,2760924664.5161,467.514845978751,"331"
1755,1966,5032337630.72053,2242613970.35245,467514845.978751,39200,2795910279.64238,698.128262669611,"331"
1755,1967,5045612470.70943,2131770457.18611,698128262.669611,38400,2919726705.54778,541.73810020047,"331"
1755,1968,5381577355.98555,2339637055.82149,541738100.20047,45400,3012468555.86316,382.130670207151,"331"
1755,1969,5735196277.80632,2578215997.62823,382130670.207151,50300,3160097145.78561,365.148962508049,"331"
1755,1970,5376795304.46907,2295144812.9009,365148962.508049,51236,3088102491.88384,559.558726471478,"331"
1755,1971,5840338268.66021,2444750803.74442,559558726.471478,49916,3346832142.94366,411.692711490165,"331"
1755,1972,6478858896.0191,2756432364.73821,411692711.490165,49859,3694003692.29799,205.331781157019,"331"
1755,1973,7498999865.41335,2983227705.07559,205331781.157019,52187,4477411348.3725,192.551895306757,"331"
1755,1974,7392351506.11923,2678049760.01595,192551895.306757,52121,4782933862.27739,259.895473202931,"331"
1755,1975,6623897304.07608,2210959763.14606,259895473.202931,48818,4377068930.6273,534.139362369527,"331"
1755,1976,6546691577.39958,2113134675.10951,534139362.369527,48946,4325707977.9483,552.252260197185,"331"
1755,1977,6839113747.22351,2205797658.63978,552252260.197185,50135,4556656957.0769,275.083984492936,"331"
1755,1978,7918986442.42366,2708522958.89072,275083984.492936,52140,5075988461.25336,194.541156043624,"331"
1755,1979,7727592579.39989,2514961930.47344,194541156.043624,54822,5114512721.41674,263.641397624791,"331"
1755,1980,7844625085.68662,2450559298.81021,263641397.624791,59975,5166213249.74973,399.377189921603,"331"
1755,1981,9220293679.36177,3020588600.41671,399377189.921603,67660,5762639370.31293,533.63925408416,"331"
1755,1982,7413972064.48479,2038148628.07048,533639254.08416,52013,4935313933.28524,441.020246508576,"331"
1755,1983,5548502625.71381,1839003432.69107,441020246.508576,48071,3403746296.49449,193.901829044464,"331"
1755,1984,5949701830.58369,1892596918.11772,193901829.044464,44383,3772455806.92853,173.802718670652,"331"
1755,1985,5010335600.07163,1654137105.32287,173802718.670652,30800,3093778374.19703,117.992595511709,"331"
1755,1986,3563057907.61051,1144720268.13331,117992595.511709,20900,2262077291.09036,63.8432360869135,"331"
1755,1987,3728369189.65618,1165742545.9117,63843236.0869135,20600,2414646318.45979,67.1723156235214,"331"
1755,1988,3562897514.5982,1052092416.65516,67172315.6235214,19500,2498287692.05624,110.795116258531,"331"
1755,1989,2511570968.58912,552140833.052213,110795116.258531,10500,1982032263.56767,150.18676643776,"331"
1755,1990,1842640098.41437,483562660.359476,150186766.43776,9800,1348229479.98924,77.7453169883378,"331"
1755,1991,1782151744.47331,462298773.4036,77745316.9883378,9200,1299803587.00385,46.9506329738917,"331"
1755,1992,2341829558.89875,593974618.256443,46950632.9738917,11500,1723450234.4614,72.3530380499961,"331"
1755,1993,1920028398.35823,408230624.207563,72353038.0499961,6600,1486790294.78808,56.7690187641511,"331"
1755,1994,1558568927.12887,400090442.16474,56769018.7641511,5500,1137746475.63311,89.5414737481731,"331"
1755,1995,1530698973.89826,381563610.097593,89541473.7481731,5900,1138309061.02072,143.836621587648,"331"
1755,1996,1741481784.4349,419534720.715811,143836621.587648,6000,1317799984.17531,59.4592526332959,"331"
1755,1997,1829300000,462359049.290893,59459252.6332959,6000,1366940950.70911,41.9,"331"
1755,1998,1774760000,478110245.614674,41900000,5700,1279100489.83394,32.9459321388183,"331"
1761,1961,360180999.174618,121927566.01288,140829074.394318,3700,317511608.019262,43.1572969918072,"326"
1761,1962,343350219.542939,128616987.470145,178304907.234553,3800,285472031.396701,74.3977592526986,"326"
1761,1963,373733583.615063,144678981.205654,74397759.2526986,4200,305826916.097772,17.6942217371309,"326"
1761,1964,410232911.729188,148751254.165877,17694221.7371309,4400,345084642.021684,12.5711189899269,"326"
1761,1965,448683707.344993,155509071.128587,12571118.9899269,4500,384686220.507771,25.5591054499676,"326"
1761,1966,481655690.30501,169463692.737055,25559105.4499676,5000,410514713.692013,35.5005159773107,"326"
1761,1967,496069868.557754,169542914.534757,35500515.9773107,5300,421420598.377131,79.7026023011248,"326"
1761,1968,536295733.293769,207052717.350489,79702602.3011248,5500,419467487.431812,94.1623170535022,"326"
1761,1969,614280257.250482,223651822.659687,94162317.0535022,5700,490791976.125325,62.1394495739229,"326"
1761,1970,553101242.993287,218235835.249987,62139449.5739229,5600,420868675.262839,33.7586945580659,"326"
1761,1971,513760819.649836,230555702.998453,33758694.5580659,5670,352197612.342299,21.7373240509326,"326"
1761,1972,605049927.567231,238922538.31804,21737324.0509326,5476,456377508.421522,27.7354272200635,"326"
1761,1973,637546488.78912,225809370.80852,27735427.2200635,5600,506526147.419203,42.7843956096932,"326"
1761,1974,586160819.477468,204648368.798409,42784395.6096932,5820,436367221.386796,105.991665196948,"326"
1761,1975,569124757.849106,185478846.772329,105991665.196948,5323,424580046.566489,22.5767901254656,"326"
1761,1976,614621268.297892,197679937.506664,22576790.1254656,5364,458186681.116345,14.2700267190847,"326"
1761,1977,652765501.577218,218047592.472217,14270026.7190847,5654,484047982.029362,24.5174025404668,"326"
1761,1978,643562575.67354,206077811.893405,24517402.5404668,5765,482871495.700809,23.7387638912876,"326"
1761,1979,611993401.676951,183423210.456637,23738763.8912876,5657,456228452.404216,26.7688243317656,"326"
1761,1980,562325946.525567,154354697.63582,26768824.3317656,4928,414763506.579602,19.3836091172885,"326"
1761,1981,734846191.997284,210282355.075965,19383609.1172885,5514,523791217.342989,24.1255783806161,"326"
1761,1982,728842906.912934,210778937.092551,24125578.3806161,5168,529241590.765138,23.2930557146401,"326"
1761,1983,737689557.346373,205202857.778217,23293055.7146401,4927,550939638.782703,32.896799786574,"326"
1761,1984,803234025.90259,237677463.388514,32896799.786574,5495,580261124.406052,45.1814248581357,"326"
1761,1985,926788176.794824,294413156.425658,45181424.8581357,8011,649323253.612317,83.4949172678216,"326"
1761,1986,960259224.686173,300797282.360014,83494917.2678216,7505,704708777.067319,59.0826696303269,"326"
1761,1987,1416850674.62584,465193620.781464,59082669.6303269,11130,998045164.652346,64.185974867273,"326"
1772,1972,72870417.9302587,41384469.749501,5385712.99759755,854,31202436.4007324,0.885579236067953,"336"
1772,1973,84864351.3550445,49938710.8362505,6141635.54771423,1046,34189750.9697103,4.81849047228547,"336"
1772,1974,82580616.8944103,50936208.9807658,4818490.47228547,1247,29179661.9688477,6.80009641474039,"336"
1772,1975,79451142.8482406,46274228.9665445,6800096.41474039,1256,30552710.7900852,3.85402071987459,"336"
1772,1976,99543046.5497145,54984898.7609818,3854020.71987459,1406,40901399.916838,0.891950688919023,"336"
1772,1977,107457126.6718,56909106.715918,891950.688919023,1434,46435758.311147,1.81291541958983,"336"
1772,1978,115334052.715641,63044796.6755574,1812915.41958983,1457,48321299.9308151,4.04073249031531,"336"
1772,1979,126319291.479603,68553093.9226967,4040732.49031531,1561,52918382.0753028,0.753302582489981,"336"
1772,1980,98138764.5960551,56987101.4122574,753302.582489981,1415,37278846.6511312,0.691257348507781,"336"
1772,1981,93726946.4003101,46143293.3426026,691257.348507781,1310,44048676.8838778,5.6399633111334,"336"
1772,1982,101679912.024748,47887190.5436989,5639963.3111334,1373,51110939.8892755,3.33709838745,"336"
1772,1983,103076363.894575,53726094.5672868,3337098.38745,1378,47090428.034389,2.08116327047428,"336"
1772,1984,121676202.990489,61083572.3329331,2081163.27047428,1444,57630142.2575435,6.0372329255531,"336"
1772,1985,120278742.114359,58983509.2199004,6037232.9255531,1468,58447210.2668075,6.44119111121904,"336"
1772,1986,121655598.988389,60439893.6052252,6441191.11121904,1582,59896422.655433,1.12285921522067,"336"
1772,1987,123615138.319238,60311786.1850439,1122859.21522067,1559,61438304.3537369,2.37367021657304,"336"
1772,1988,125482275.693317,61346024.1215595,2373670.21657304,1558,60664020.2203253,0.964879010969454,"336"
1772,1989,111359087.948339,57472219.3312972,964879.010969454,1550,50907038.2331651,0.684368402978979,"336"
1772,1990,110632098.452909,66470715.1530195,684368.402978979,1603,42097299.8179697,0.375580100304902,"336"
1772,1991,99153777.0635345,67798435.7955853,375580.100304902,1654,30384533.0449609,0.229096283234039,"336"
1772,1992,101478983.949441,65860019.0304254,229096.283234039,1563,35084624.2210392,0.63816431463579,"336"
1772,1993,105651306.260507,65033636.0763984,638164.314635791,1542,40279436.7997027,0.52952735819921,"336"
1772,1994,111935428.720498,72780595.6594696,529527.35819921,1656,38649032.0474781,0.460100888544277,"336"
1772,1995,108339939.589478,67603979.4376292,460100.888544277,1598,39788142.3937351,2.53528121704366,"336"
1772,1996,104036486.393482,63436708.9947888,2535281.21704366,1512,40324424.1718402,0.720461100540375,"336"
1772,1997,87501000,53065642.7653655,720461.100540375,1282,34435357.2346345,0.644,"336"
1780,1974,3341574.51633193,-3893673.7624936,167023.553651662,50,6921520.71870775,0.0042826552218375,"323"
1780,1975,3282996.66156127,1937943.47487801,162275.133500808,60,1244497.59992335,0.00188383046266244,"323"
1780,1976,3357222.87526835,1774768.79639254,1883.83046266244,55,1463879.28099907,0.0195208519208536,"323"
1780,1977,3088713.87661456,1815880.49730825,19520.8519208536,50,1199578.29729882,0.230042449150047,"323"
1780,1978,2906820.03107865,1717638.46503123,230042.449150047,50,1134551.581406,0.0541725782101656,"323"
1780,1979,2595763.86716906,1051768.39342305,54172.5782101656,27,1439145.61386655,0.0329749103754795,"323"
1780,1980,2559715.72113364,954914.81493469,32974.9103754795,32,1450943.07870099,0,"323"
1780,1981,2607385.0555466,933688.235941107,0,32,1512939.85533869,0.00483529767974855,"323"
1780,1982,3019177.37476447,1799319.61042452,4835.29767974855,65,1122762.09244562,0.0301071117376862,"323"
1780,1983,4830593.28448228,2972772.66368046,30107.1117376862,100,1726206.14510607,0.159676018877345,"323"
1780,1984,8371204.32670745,4933117.87958127,159676.018877344,140,3187925.18483896,0.131957170484116,"323"
1780,1985,9378531.0630428,5632538.21263157,131957.170484116,180,3559856.55883158,0.585762709159192,"323"
1780,1986,10599393.5384681,6506961.69021209,585762.709159192,211,3998910.38473217,0.350159504848143,"323"
1780,1987,14515659.7225547,7180482.29081024,350159.504848143,224,7069053.61904056,0.486782137110483,"323"
1780,1988,19121603.7021041,9548439.13888764,486782.137110483,317,8926415.08665932,0.319689490838091,"323"
1780,1989,24107833.6185067,14998305.1519628,319689.490838091,476,8505549.65207846,0.871218665021846,"323"
1780,1990,50693197.7919424,19222486.6369222,871218.665021846,556,29689832.3845259,1.76697060295321,"323"
1780,1991,70889097.4420244,23236943.4623688,1766970.60295321,630,46326556.7025427,4.6834854725451,"323"
1780,1992,77321141.4338228,28529877.1379044,4683485.4725451,686,48190386.1758735,1.59861076725255,"323"
1780,1993,85721154.208109,26431279.8903716,1598610.76725255,788,59252103.0362296,3.03952563357726,"323"
1780,1994,98243665.2841585,30813444.9162478,3039525.63357726,970,66823822.9880005,3.32649064277985,"323"
1780,1995,99632443.8407463,25513371.818502,3326490.64277985,1146,68907391.154273,5.90800512688444,"323"
1780,1996,99208625.4940892,26487446.1550504,5908005.12688444,656,71484362.4730881,5.28105849949226,"323"
1780,1997,101499000,20512386.5642028,5281058.49949226,549,80986613.4357972,3.079,"323"
1789,1961,2110482754.28295,860961876.541559,602215906.839591,23900,1239688868.15495,57.6134157803875,"331"
1789,1962,2205034731.57751,961770019.558804,637611082.686165,23800,1225604090.1952,30.4431602865387,"331"
1789,1963,2479334516.663,1000243169.92177,30443160.2865387,23800,1440984742.70563,27.7891653932064,"331"
1789,1964,2684326691.09207,1110030768.49044,27789165.3932064,24300,1536974265.77692,42.7829102796561,"331"
1789,1965,2585275090.38121,771689864.140755,42782910.2796561,12900,1803952450.87815,40.2422959797276,"331"
1789,1966,2686707776.38828,732484514.0951,40242295.9797276,13300,1958557037.52423,129.892649589477,"331"
1789,1967,2060651190.40238,614842151.914901,129892649.589477,13400,1448728943.16254,160.121324552924,"331"
1789,1968,2481426848.04424,607739745.043745,160121324.552924,13500,1855533943.58558,122.229242748977,"331"
1789,1969,2824507819.06707,683141634.151069,122229242.748977,13400,2143480341.4905,78.912225434391,"331"
1789,1970,2437155419.19251,655020936.074601,78912225.434391,14100,1785865708.40744,214.283384791798,"331"
1789,1971,2261380228.21457,576097552.075303,214283384.791798,13600,1661084654.34239,106.199104003308,"331"
1789,1972,2761211529.24545,743045355.322817,106199104.003308,14800,2002756329.90822,223.272111204257,"331"
1789,1973,3352167726.37268,819161976.88976,223272111.204257,14700,2511488242.88321,260.374352220571,"331"
1789,1974,3114554363.39593,768724461.59295,260374352.220571,15300,2379981146.0415,342.616637433971,"331"
1789,1975,2184178271.90011,579877808.058524,342616637.433971,13500,1591260617.34199,362.12123573255,"331"
1789,1976,2293204582.06537,684308628.835504,362121235.73255,13100,1569758596.5301,154.405965565661,"331"
1789,1977,2015166674.46098,592484500.997159,154405965.565661,13000,1399143615.38946,180.196010854766,"331"
1789,1978,2135305886.49646,658445038.050657,180196010.854766,12500,1438745065.43989,139.876160364123,"331"
1789,1979,2646223243.10929,764070975.968927,139876160.364123,12700,1846724305.30165,113.76888953595,"331"
1789,1980,2510379501.35529,591281518.573128,113768889.53595,12700,1838032722.98584,192.007245248266,"331"
1789,1981,2044734302.30302,501055331.350983,192007245.248266,12500,1434852964.75522,220.842049845682,"331"
